Account ID;Customer Name;Account Type;Branch;Transaction Type;Transaction Amount;Account Balance;Currency
ACC07529;Andrea Rivera;Recurring Deposit;Philadelphia;Credit;327,73;55707,66;INR
ACC07530;Nicole Cummings;Savings;Los Angeles;Credit;4993,15;14561,92;GBP
ACC07531;Patrick Diaz;Savings;Phoenix;Debit;239,5;32058,49;USD
ACC07532;Stacy Watts;Savings;Los Angeles;Debit;4348,31;25188,11;EUR
ACC07533;Sara Garner;Recurring Deposit;San Diego;Debit;3295,47;6272,3;USD
ACC07534;Daniel Parker;Fixed Deposit;Philadelphia;Credit;570,52;41808,77;GBP
ACC07535;Teresa Haas;Recurring Deposit;Phoenix;Debit;522,91;83725,26;GBP
ACC07536;Jeffery Grant;Recurring Deposit;Houston;Credit;2291,4;98738,72;GBP
ACC07537;Thomas Mcclure;Fixed Deposit;Los Angeles;Debit;4213,86;88262,78;JPY
ACC07538;Jessica Smith;Fixed Deposit;Phoenix;Debit;2186,93;81984,04;JPY
ACC07539;Cheryl Roberts;Fixed Deposit;Houston;Credit;4179,59;79081,97;USD
ACC07540;Ryan Berry;Recurring Deposit;San Antonio;Debit;4728,81;81514,91;GBP
ACC07541;Edward Cain;Fixed Deposit;New York;Credit;2907,72;41127,28;GBP
ACC07542;Brittany Moreno;Current;Houston;Credit;2992,12;96289,79;JPY
ACC07543;Melissa Lindsey;Recurring Deposit;Phoenix;Credit;4724,48;80430,89;INR
ACC07544;Amanda Santiago;Savings;New York;Credit;211,66;38248,01;USD
ACC07545;Mr. Randy Anderson;Fixed Deposit;San Diego;Debit;1420,26;96497,47;INR
ACC07546;Robert Brewer;Current;Houston;Debit;998,13;5775,84;GBP
ACC07547;David Lewis;Recurring Deposit;Houston;Credit;4151,82;27591,82;GBP
ACC07548;Michael Thomas;Savings;San Antonio;Credit;1436,62;62934,01;INR
ACC07549;Marc Smith;Fixed Deposit;San Antonio;Credit;1196,4;85297,47;EUR
ACC07550;John Goodwin;Recurring Deposit;New York;Credit;4786,05;21736,22;EUR
ACC07551;Mrs. Casey Hawkins;Current;San Diego;Credit;2374,47;55736,68;JPY
ACC07552;Andrew Moore;Savings;Chicago;Debit;3445,39;66905,74;JPY
ACC07553;James Mccoy;Fixed Deposit;Philadelphia;Credit;4992,21;93021,69;GBP
ACC07554;Christine Gentry;Current;San Diego;Credit;4444,49;6970,82;GBP
ACC07555;Desiree Hicks;Current;Philadelphia;Debit;469,05;87192,66;EUR
ACC07556;Todd Bruce;Current;Philadelphia;Credit;56,03;71406,07;JPY
ACC07557;Austin Barber;Current;Houston;Debit;3723,7;8500,51;GBP
ACC07558;Tracey Manning;Recurring Deposit;Chicago;Credit;4985,23;98775,46;INR
ACC07559;Tamara Peters;Savings;Chicago;Credit;2484,51;98429,89;GBP
ACC07560;Scott Sawyer;Current;New York;Credit;892,47;65509,91;INR
ACC07561;Carolyn Gray;Recurring Deposit;Philadelphia;Debit;710,53;60265,44;EUR
ACC07562;Brendan Palmer;Savings;Philadelphia;Debit;4670,26;73892,58;JPY
ACC07563;Jennifer Wilson;Current;Philadelphia;Debit;4348,05;64740,98;JPY
ACC07564;Dawn Singh;Recurring Deposit;New York;Credit;4058,9;53436;USD
ACC07565;Kimberly Frank;Savings;San Antonio;Credit;1896,46;92060,18;JPY
ACC07566;Patrick Ward;Savings;San Antonio;Debit;3609,48;59664,23;EUR
ACC07567;Michael Morgan;Fixed Deposit;Phoenix;Credit;2090,27;24548,85;USD
ACC07568;Daniel Carlson;Recurring Deposit;New York;Debit;4764,9;94642,37;USD
ACC07569;Shawn Golden;Savings;Chicago;Debit;3205,65;82770,91;JPY
ACC07570;Miss Andrea Branch MD;Savings;New York;Credit;3819,87;67925,47;GBP
ACC07571;Harold Bowers;Current;Chicago;Credit;1707,31;36110,62;GBP
ACC07572;Shannon Valentine;Current;Los Angeles;Debit;531,74;90730,81;INR
ACC07573;Melissa Lang;Current;Philadelphia;Credit;966,11;76399,79;USD
ACC07574;Bryan Wilson;Savings;Chicago;Credit;501,81;57796,8;JPY
ACC07575;Michael Rios;Savings;San Diego;Credit;3405,94;79567,97;USD
ACC07576;Clayton Sullivan;Current;Chicago;Debit;3037,59;48947,58;INR
ACC07577;Kelsey Smith;Savings;Houston;Credit;2705,2;93542,45;INR
ACC07578;Maureen Donaldson;Current;New York;Debit;2728,49;43702,24;USD
ACC07579;Tony Ray;Savings;Philadelphia;Credit;3387,95;41378,66;USD
ACC07580;Keith Lynch;Current;New York;Credit;741,54;2991,26;USD
ACC07581;Donna Browning;Recurring Deposit;Chicago;Credit;2940,82;22029,72;EUR
ACC07582;Mark Orr;Current;Los Angeles;Credit;4001,44;85746,43;INR
ACC07583;Stephanie Snyder;Current;New York;Credit;4877,47;18769,29;JPY
ACC07584;Daniel Santiago;Fixed Deposit;Los Angeles;Debit;2645,93;78528,09;USD
ACC07585;Christy Patterson;Recurring Deposit;Philadelphia;Debit;1869,47;5039,62;INR
ACC07586;Samuel Nichols;Fixed Deposit;Chicago;Debit;4938,84;56089,79;INR
ACC07587;Elizabeth Mcfarland;Fixed Deposit;San Antonio;Debit;3284,12;56239,81;INR
ACC07588;Jermaine Jacobson;Recurring Deposit;San Antonio;Debit;2778,43;28024,83;USD
ACC07589;David Jordan;Fixed Deposit;San Diego;Debit;579,19;81338,25;GBP
ACC07590;Susan Estrada;Current;Chicago;Debit;943,55;44059,25;USD
ACC07591;Wanda Mendoza;Current;Los Angeles;Debit;90,13;57776,38;JPY
ACC07592;Ryan Harris;Savings;San Antonio;Debit;3840,23;49662,71;EUR
ACC07593;Rebekah Johnson;Fixed Deposit;Philadelphia;Credit;107,31;88238,49;EUR
ACC07594;Ronald Johnson;Fixed Deposit;Philadelphia;Credit;555,34;64419,4;EUR
ACC07595;Frederick Shepard;Recurring Deposit;Chicago;Credit;3901,51;65325,37;GBP
ACC07596;Denise Fowler;Fixed Deposit;Phoenix;Credit;4087,79;44122,5;JPY
ACC07597;Allison Haynes;Fixed Deposit;Chicago;Credit;1886,01;38793,12;USD
ACC07598;Maria Lopez;Current;Phoenix;Credit;708,88;13769,7;EUR
ACC07599;Darrell Anderson;Savings;Los Angeles;Debit;1603,78;87093,39;USD
ACC07600;Brandon Johnson;Fixed Deposit;San Diego;Debit;1156,45;67821,39;USD
ACC07601;Nathan Bailey;Savings;San Diego;Credit;983,55;51719,81;JPY
ACC07602;Elizabeth Phillips;Current;San Diego;Debit;4431,59;12946,34;USD
ACC07603;Francisco Parker;Savings;Philadelphia;Debit;3251,95;69870,45;USD
ACC07604;Beth Johnson;Fixed Deposit;Los Angeles;Debit;2802,33;57430,22;GBP
ACC07605;Mrs. Anna Gonzales MD;Current;San Diego;Debit;604,84;27698,13;USD
ACC07606;Cynthia Ramirez;Fixed Deposit;Los Angeles;Debit;2503,18;22868,04;INR
ACC07607;Cathy Rojas;Fixed Deposit;San Antonio;Credit;488,2;42166,46;INR
ACC07608;Willie Solis;Current;San Diego;Credit;892,09;70537,54;INR
ACC07609;Jessica Woods;Recurring Deposit;Phoenix;Credit;4850,56;68404,66;EUR
ACC07610;Jorge Fox;Recurring Deposit;Houston;Debit;2441,14;47589,38;INR
ACC07611;Brenda Alexander;Fixed Deposit;Chicago;Credit;415,46;93696,55;EUR
ACC07612;Bruce Clements;Recurring Deposit;Los Angeles;Credit;696,34;34010,75;GBP
ACC07613;Monica Herrera;Current;New York;Credit;4090,59;92383,55;GBP
ACC07614;Daniel Rivera;Fixed Deposit;San Antonio;Credit;2440,7;61994,78;USD
ACC07615;Bradley Navarro;Current;San Diego;Credit;2128,68;86961,16;GBP
ACC07616;Mikayla Hernandez;Current;San Antonio;Debit;871,7;73514,08;GBP
ACC07617;Anthony Bernard;Current;Phoenix;Debit;1411,41;42756,57;INR
ACC07618;Thomas Wilson;Recurring Deposit;New York;Debit;2197,38;43559,64;JPY
ACC07619;Kevin Brown;Savings;Los Angeles;Debit;2446,91;49544,7;EUR
ACC07620;Ryan Smith;Current;Chicago;Debit;1944,04;42738,53;USD
ACC07621;Bradley Ford;Savings;Los Angeles;Debit;3864,77;16609,12;EUR
ACC07622;Robert Cruz;Recurring Deposit;New York;Debit;4940,65;25129,51;INR
ACC07623;Theresa Lang;Current;Phoenix;Debit;4309,98;79719,44;EUR
ACC07624;Jamie Evans;Fixed Deposit;San Diego;Credit;4528,06;76556,84;USD
ACC07625;Peter Conner;Current;Houston;Debit;3671,48;32667,12;GBP
ACC07626;Holly Williams;Current;San Diego;Debit;2247,16;40242,81;JPY
ACC07627;Michael Mccall;Current;San Diego;Debit;4216,06;91197,62;USD
ACC07628;Susan Bush;Recurring Deposit;New York;Debit;43,6;79545,9;USD
ACC07629;Russell Bell;Savings;San Antonio;Credit;2783,99;31940;USD
ACC07630;Grant Small;Current;Chicago;Debit;1863,88;15230,71;USD
ACC07631;Alyssa Williams;Savings;Houston;Credit;3921,64;37524,99;INR
ACC07632;Richard Jones;Recurring Deposit;Phoenix;Credit;1879,08;1528,15;EUR
ACC07633;David Nelson;Current;Phoenix;Debit;4195,08;19895,36;INR
ACC07634;Katherine Richardson;Recurring Deposit;Houston;Credit;4769,41;78020,35;GBP
ACC07635;Michelle Dunn;Fixed Deposit;Houston;Debit;2011,17;68089,6;GBP
ACC07636;Anna Miller;Current;San Antonio;Credit;4261,92;28561,52;GBP
ACC07637;Kayla Richmond;Fixed Deposit;Phoenix;Credit;3853,1;20865,12;JPY
ACC07638;Frances Smith;Current;Chicago;Credit;2329,35;94039,94;JPY
ACC07639;Mary Carter;Recurring Deposit;Houston;Credit;1677,08;86961,86;GBP
ACC07640;Nichole Mueller;Recurring Deposit;Houston;Debit;551,81;83909,5;JPY
ACC07641;Audrey Welch;Current;Chicago;Debit;3511,93;18794,74;USD
ACC07642;Steven Keller;Recurring Deposit;Los Angeles;Credit;2320,39;59103;JPY
ACC07643;Veronica Evans;Savings;Phoenix;Debit;4883,63;49311,15;JPY
ACC07644;Natalie Young;Current;San Antonio;Credit;2431,79;92519,83;GBP
ACC07645;Margaret Stanley;Current;New York;Credit;2397,82;74574,57;JPY
ACC07646;Sarah Moss;Savings;Houston;Credit;652,14;83666,58;EUR
ACC07647;Mr. Reginald Pratt;Savings;San Diego;Debit;2579,94;84478,04;INR
ACC07648;Sarah Smith;Savings;Phoenix;Credit;4012,35;17582,85;USD
ACC07649;Tonya Richard;Recurring Deposit;Chicago;Debit;403,45;26248,99;JPY
ACC07650;Alfred Tanner;Recurring Deposit;Philadelphia;Credit;1001,82;40295,94;JPY
ACC07651;Timothy Patterson;Recurring Deposit;Chicago;Debit;4864,95;6275,75;GBP
ACC07652;Robert Bennett;Savings;Chicago;Credit;1787,86;63154,32;USD
ACC07653;Ariel Cannon;Current;Phoenix;Credit;769,07;68057,54;JPY
ACC07654;Dr. Sierra Archer;Savings;Phoenix;Credit;4681,15;16202,87;INR
ACC07655;Daniel Miller;Savings;Philadelphia;Debit;4579,75;43785,09;EUR
ACC07656;Kevin Rosales;Current;New York;Debit;1885,85;18955,41;GBP
ACC07657;Nicholas Robinson;Fixed Deposit;San Diego;Debit;4434,24;90001;USD
ACC07658;Melissa Holland;Recurring Deposit;San Diego;Debit;256,29;51153,97;EUR
ACC07659;William Long;Fixed Deposit;Chicago;Debit;4721,67;21035,06;GBP
ACC07660;Daniel Patterson;Savings;Houston;Credit;4195,24;23434,04;INR
ACC07661;David Watts;Current;Phoenix;Credit;1550;4398,38;EUR
ACC07662;Jeffrey Bruce;Savings;Philadelphia;Debit;2109,2;66961,31;USD
ACC07663;Kelsey Watson;Savings;San Antonio;Debit;1064,22;45787,61;JPY
ACC07664;Bryan Burns;Recurring Deposit;San Diego;Credit;2653,3;92056,35;JPY
ACC07665;Derek Smith;Recurring Deposit;Houston;Credit;1857,08;46877,29;JPY
ACC07666;Todd Griffin;Fixed Deposit;Los Angeles;Debit;1401,36;75210,09;USD
ACC07667;Lisa Patterson;Fixed Deposit;Phoenix;Credit;3751,44;46964,45;EUR
ACC07668;Richard Pratt MD;Recurring Deposit;New York;Debit;4091,35;6893,55;INR
ACC07669;Luis Tapia;Savings;Phoenix;Credit;456,79;40939,78;USD
ACC07670;Jonathan Thompson;Fixed Deposit;San Diego;Debit;4124,19;34990,94;JPY
ACC07671;Donald Burton;Savings;Chicago;Debit;2528,29;16878,7;GBP
ACC07672;Joshua Martinez;Current;Chicago;Debit;4339,91;39553,5;USD
ACC07673;Thomas Joyce;Current;San Diego;Debit;1880,6;96531,89;USD
ACC07674;Albert Mejia;Fixed Deposit;Phoenix;Debit;4408,6;94919,86;EUR
ACC07675;Jacqueline Higgins;Fixed Deposit;San Antonio;Debit;1432,51;27436,28;USD
ACC07676;Michael Martinez;Savings;San Diego;Credit;4733,38;78535,43;GBP
ACC07677;Daniel Davis;Current;Phoenix;Credit;649,38;104,24;INR
ACC07678;Christopher Byrd;Recurring Deposit;San Antonio;Credit;1314,39;92139,41;INR
ACC07679;Barbara Santos;Savings;Philadelphia;Credit;2057,81;24285,8;INR
ACC07680;Benjamin Reilly;Savings;Philadelphia;Credit;4029,63;32828,93;JPY
ACC07681;Jamie Hubbard;Recurring Deposit;New York;Credit;1464,62;47182,45;USD
ACC07682;Lisa Little;Savings;Houston;Credit;3471,35;4423,51;JPY
ACC07683;Nicole Obrien;Fixed Deposit;Los Angeles;Debit;2993,79;91678,92;JPY
ACC07684;Ralph Clark;Fixed Deposit;Chicago;Credit;343,27;12089,96;JPY
ACC07685;Steven Sutton;Current;Los Angeles;Credit;3781,08;73474,05;USD
ACC07686;Theresa Johnson;Current;New York;Debit;4206,38;82480,22;INR
ACC07687;Cody Martin;Savings;Phoenix;Credit;4705,31;25750,72;GBP
ACC07688;Douglas Collier;Current;Los Angeles;Debit;1266,57;73581,98;USD
ACC07689;Stephen Miller;Savings;Chicago;Credit;4744,34;42241,26;EUR
ACC07690;Curtis Smith;Fixed Deposit;Philadelphia;Debit;2932,74;20891,52;INR
ACC07691;Sara Madden;Savings;Philadelphia;Credit;251,48;97014,88;GBP
ACC07692;Nicholas Johnson;Current;Phoenix;Debit;4869,59;11607,21;EUR
ACC07693;Bethany Kelly;Recurring Deposit;Houston;Debit;1950,27;66255,12;EUR
ACC07694;Lynn Howard;Fixed Deposit;New York;Debit;3260,06;75122,49;USD
ACC07695;Jessica Johnson;Current;Los Angeles;Debit;3710,29;86533,4;GBP
ACC07696;Beverly Turner;Current;Philadelphia;Debit;196,17;54309,45;EUR
ACC07697;Sharon Velez;Fixed Deposit;New York;Credit;1241,96;15153,94;JPY
ACC07698;Anthony Hood;Fixed Deposit;San Antonio;Credit;4214,55;85279,2;USD
ACC07699;Sandra Murphy;Recurring Deposit;Houston;Credit;1044,18;21847,57;INR
ACC07700;Leslie Miller;Current;Los Angeles;Credit;2498,57;68258,94;GBP
ACC07701;Brooke Brown;Current;New York;Credit;1308,22;18017,04;USD
ACC07702;Danielle Jones;Savings;San Diego;Credit;3629,86;6766,06;EUR
ACC07703;James Morris;Fixed Deposit;Los Angeles;Debit;2530,16;11986,9;EUR
ACC07704;Jon Brown;Recurring Deposit;San Antonio;Credit;2408,5;26615,98;EUR
ACC07705;Sheila Hernandez;Savings;San Diego;Debit;3457,91;68979,01;INR
ACC07706;Michael Thompson;Recurring Deposit;New York;Credit;2554,32;48647,96;JPY
ACC07707;Terry Gibson;Savings;San Diego;Debit;1765;22304,45;USD
ACC07708;Harold Gomez MD;Savings;Los Angeles;Debit;1080,11;33455,29;USD
ACC07709;Gregory Baker;Recurring Deposit;San Diego;Debit;3649,06;1313,69;JPY
ACC07710;Hannah Martin;Recurring Deposit;San Diego;Credit;1018,06;85589,68;EUR
ACC07711;Kimberly Thornton;Fixed Deposit;New York;Debit;1808,71;84065,27;USD
ACC07712;Matthew Wright;Recurring Deposit;Phoenix;Debit;3630,91;83936,03;EUR
ACC07713;Tony Williams;Recurring Deposit;San Antonio;Credit;2932,7;83967,96;GBP
ACC07714;Mary Li;Recurring Deposit;San Antonio;Credit;1533,49;28413,8;JPY
ACC07715;Sharon Wright;Current;Houston;Credit;695,32;2716,92;JPY
ACC07716;Steven Jennings III;Savings;Phoenix;Credit;1193,85;65287,55;GBP
ACC07717;Rebecca Cox;Recurring Deposit;Phoenix;Credit;12,39;25739,73;GBP
ACC07718;Tina Mckenzie;Current;San Diego;Credit;4070,81;46064,99;GBP
ACC07719;Aaron Schwartz;Savings;Philadelphia;Credit;1871,19;24414,95;GBP
ACC07720;Jessica Hicks;Fixed Deposit;Houston;Debit;2798,49;57620,68;EUR
ACC07721;Justin Smith;Fixed Deposit;Chicago;Debit;745,83;97520,89;EUR
ACC07722;Susan Sanchez;Recurring Deposit;San Antonio;Debit;2954,4;25798,45;EUR
ACC07723;Wendy Cooper;Recurring Deposit;Los Angeles;Credit;1951,34;86848,2;EUR
ACC07724;Dr. Victoria Wright;Savings;Phoenix;Debit;3864,66;19247,26;GBP
ACC07725;Ricardo Hopkins;Current;New York;Credit;178,07;99137,01;GBP
ACC07726;Diana Patton;Recurring Deposit;Los Angeles;Debit;694,99;85923,57;EUR
ACC07727;Julie Jones;Fixed Deposit;San Antonio;Credit;90,88;21358,27;USD
ACC07728;Michael Strickland;Recurring Deposit;San Diego;Debit;262,22;2431,39;USD
ACC07729;Kristen Gilmore;Recurring Deposit;San Diego;Debit;4698,28;22376,74;GBP
ACC07730;Kelsey Williams;Savings;Philadelphia;Debit;3739,51;59220,87;JPY
ACC07731;Abigail Hayes;Savings;Phoenix;Debit;1100,48;17138,56;EUR
ACC07732;Karen Stephens;Fixed Deposit;New York;Debit;2553,1;16403,05;JPY
ACC07733;Mary Newman;Fixed Deposit;Houston;Credit;1751,86;62029,54;INR
ACC07734;Deanna Shepard;Recurring Deposit;San Diego;Debit;649,28;16025,4;JPY
ACC07735;Bryan Serrano;Current;Los Angeles;Debit;1448,55;73474,34;INR
ACC07736;Luis Torres;Fixed Deposit;Houston;Debit;2594;2236,59;JPY
ACC07737;Dr. Stephanie Wood;Fixed Deposit;Los Angeles;Debit;1553,93;43390,88;GBP
ACC07738;Breanna Rios;Fixed Deposit;New York;Debit;251,61;79367,44;EUR
ACC07739;Robin Gill;Fixed Deposit;Phoenix;Debit;4252,44;93997,49;INR
ACC07740;Emma Valdez;Fixed Deposit;Chicago;Debit;213,55;35034,61;INR
ACC07741;Garrett Mejia;Fixed Deposit;Los Angeles;Credit;1959,6;69997,9;GBP
ACC07742;Leslie Hill;Fixed Deposit;Houston;Debit;612,72;49052,52;JPY
ACC07743;Paul Glover;Savings;Los Angeles;Debit;2057,88;97041,78;EUR
ACC07744;Elizabeth Taylor MD;Recurring Deposit;New York;Credit;546,41;6877,28;INR
ACC07745;Amanda Castro;Savings;Los Angeles;Debit;3331,65;1232,36;EUR
ACC07746;Leah Jackson;Savings;Los Angeles;Credit;2122,05;20098,73;EUR
ACC07747;Taylor Holmes;Recurring Deposit;San Diego;Debit;2965,85;44669,56;USD
ACC07748;Matthew Perry;Recurring Deposit;Houston;Credit;3082,19;79992,14;GBP
ACC07749;Brandon Garza;Recurring Deposit;New York;Credit;2151,31;38023,17;INR
ACC07750;Stacy Wilson;Savings;Los Angeles;Debit;4360,19;59768,2;INR
ACC07751;Monique Chang;Savings;New York;Debit;2854,05;14614,18;JPY
ACC07752;Emily Wright;Savings;Chicago;Debit;4303,24;45955,87;INR
ACC07753;Jennifer Ruiz;Savings;Philadelphia;Credit;1355,21;51730,28;EUR
ACC07754;John Campos MD;Recurring Deposit;Los Angeles;Credit;966,82;46325,62;EUR
ACC07755;Regina Wilson;Current;Chicago;Credit;3762,45;24843,12;JPY
ACC07756;Joan Wright;Recurring Deposit;New York;Credit;3338,22;57241,59;EUR
ACC07757;Jennifer Foley;Recurring Deposit;Chicago;Debit;1174,62;36387,12;GBP
ACC07758;Tiffany Smith;Savings;Philadelphia;Debit;4738,09;44739,96;USD
ACC07759;Samantha Davis;Fixed Deposit;San Antonio;Credit;3944,93;44107,18;GBP
ACC07760;Valerie Reeves;Fixed Deposit;Philadelphia;Debit;2811,84;96786,01;GBP
ACC07761;Heather Mitchell;Savings;Chicago;Debit;3455,99;10610,11;JPY
ACC07762;Lisa Nguyen;Current;San Diego;Credit;1145,3;62506,33;JPY
ACC07763;Wanda Bass;Savings;Houston;Credit;3557,04;8798,3;JPY
ACC07764;Brian Arnold;Current;Chicago;Credit;2210,22;64545,04;JPY
ACC07765;Lisa Ross;Savings;Los Angeles;Debit;2945,76;33153,89;INR
ACC07766;Janet French;Fixed Deposit;Houston;Debit;4586,41;35474,33;EUR
ACC07767;Albert Fisher;Current;Houston;Debit;466;21581,77;JPY
ACC07768;Robert Michael;Current;Philadelphia;Debit;2476,97;86627,68;USD
ACC07769;Brandi Jones;Savings;Los Angeles;Credit;80,51;47354,22;JPY
ACC07770;Jennifer Lambert;Savings;New York;Credit;2650,84;18589,64;JPY
ACC07771;Jamie Jones;Current;Los Angeles;Debit;2208,04;66318,13;USD
ACC07772;Jeff Pierce;Recurring Deposit;San Diego;Debit;14,27;19873,34;GBP
ACC07773;Molly Hansen;Savings;Houston;Credit;2234,17;52861,6;GBP
ACC07774;Andrew Morales;Current;San Diego;Debit;1531,86;43512,82;INR
ACC07775;Melissa Rodriguez;Recurring Deposit;Houston;Credit;492,02;78248,95;JPY
ACC07776;April Rogers;Savings;San Antonio;Credit;3608,34;92761,97;JPY
ACC07777;Jessica Turner;Savings;Houston;Debit;4918,11;16329,64;EUR
ACC07778;Connie Jones;Savings;San Diego;Debit;3517,22;18754,01;USD
ACC07779;Brandon Diaz;Fixed Deposit;Houston;Debit;3628,08;25029,54;EUR
ACC07780;Daniel Melton;Fixed Deposit;San Diego;Credit;880,67;50352,17;GBP
ACC07781;Theresa Moore;Current;San Antonio;Credit;3814,76;17606,13;GBP
ACC07782;Mary Thompson;Recurring Deposit;San Antonio;Credit;1177,4;43386,42;USD
ACC07783;Alejandro Jones;Current;Los Angeles;Credit;4971,19;41439,14;USD
ACC07784;Michelle Santos;Recurring Deposit;Philadelphia;Credit;2380,73;59408,5;INR
ACC07785;Robert Henry;Recurring Deposit;San Diego;Credit;3363,49;65192,88;USD
ACC07786;John Wilson;Current;Phoenix;Debit;3157,86;21726,87;USD
ACC07787;Tracey Thomas;Current;New York;Debit;2320,9;38601,45;USD
ACC07788;Andre Jackson;Recurring Deposit;Philadelphia;Debit;1370,03;94389,07;INR
ACC07789;Erin Guzman;Current;Phoenix;Debit;4981,67;23993,27;JPY
ACC07790;Mrs. Heather Bowman DDS;Fixed Deposit;Phoenix;Debit;1951,87;66191,97;INR
ACC07791;Eric James;Recurring Deposit;San Antonio;Credit;3791,16;21796,24;INR
ACC07792;Katherine Hanna;Fixed Deposit;Phoenix;Debit;3799,72;62714,57;JPY
ACC07793;Jo Thornton;Savings;Los Angeles;Credit;1789,96;89238,88;EUR
ACC07794;Andrew Robbins;Current;San Diego;Debit;2397,98;12455,57;EUR
ACC07795;Michael Sanchez;Savings;Chicago;Credit;2014,17;60854,69;INR
ACC07796;Katrina James;Fixed Deposit;Chicago;Debit;867,29;38304,28;GBP
ACC07797;Andrew Williams;Current;New York;Debit;4186,9;39765,59;INR
ACC07798;Paul Mcgrath;Fixed Deposit;Phoenix;Debit;915,12;46499,83;JPY
ACC07799;James Compton;Fixed Deposit;Phoenix;Credit;2631,49;70847,9;EUR
ACC07800;Rachel Beasley;Current;Houston;Credit;2789,32;63129,19;GBP
ACC07801;Steve Jenkins;Recurring Deposit;Phoenix;Credit;4592,66;57510,57;EUR
ACC07802;Stacy Morgan;Current;San Antonio;Debit;4889,47;51676,02;EUR
ACC07803;Douglas Castro;Fixed Deposit;Chicago;Credit;131,21;5292,64;GBP
ACC07804;Shelia Jones;Savings;Philadelphia;Credit;1707,92;10586,73;USD
ACC07805;Paul Huynh;Recurring Deposit;Los Angeles;Debit;1456,4;86817,72;USD
ACC07806;Robin Perez;Current;New York;Credit;2635,75;64926,44;GBP
ACC07807;Edward Henson;Fixed Deposit;New York;Credit;4347,01;41828,58;INR
ACC07808;Dustin Lewis;Savings;San Diego;Debit;3307,83;21726,22;USD
ACC07809;Jacqueline Mccarthy;Current;San Diego;Debit;4573,48;81523,7;EUR
ACC07810;Kathleen Livingston;Fixed Deposit;San Diego;Debit;4747,24;54948,89;EUR
ACC07811;Michael Erickson;Current;New York;Debit;2554,64;65320,32;INR
ACC07812;Cindy Fowler;Current;San Diego;Credit;1255,51;47204,33;GBP
ACC07813;Michael Delacruz;Savings;Phoenix;Debit;2992,08;49458,29;GBP
ACC07814;Richard Peck;Current;San Diego;Debit;2747,53;79714,04;EUR
ACC07815;Matthew Harmon;Recurring Deposit;San Antonio;Credit;2913,75;10183,67;JPY
ACC07816;Bruce Rojas;Recurring Deposit;New York;Credit;4997,24;97026,04;USD
ACC07817;Micheal Edwards;Current;Los Angeles;Credit;643,71;34015,4;EUR
ACC07818;Miss Laura Roberts;Recurring Deposit;Houston;Debit;3738,06;70158,67;INR
ACC07819;Gary Garcia;Current;Houston;Credit;4176,49;76267,67;GBP
ACC07820;Tiffany Lopez;Current;San Antonio;Credit;3032,81;73312;JPY
ACC07821;Lisa Nixon;Recurring Deposit;Los Angeles;Credit;2615,5;89819,67;GBP
ACC07822;Laura Eaton;Fixed Deposit;Houston;Debit;3374,37;67764,37;JPY
ACC07823;Margaret Hopkins;Recurring Deposit;Philadelphia;Debit;489,69;5994,63;JPY
ACC07824;Billy Davis;Fixed Deposit;Chicago;Credit;4218,49;88527,42;JPY
ACC07825;Kyle Meyers;Fixed Deposit;New York;Credit;4473,22;57353,67;EUR
ACC07826;Edgar Stafford;Recurring Deposit;Philadelphia;Debit;1902,92;10615,66;EUR
ACC07827;Crystal Morgan;Current;New York;Debit;580,55;33878,64;INR
ACC07828;Samuel Duffy;Recurring Deposit;Philadelphia;Debit;3236,32;39976,58;JPY
ACC07829;Susan Williams;Fixed Deposit;Los Angeles;Credit;4846,04;49595,14;EUR
ACC07830;Tina King;Recurring Deposit;Houston;Debit;2156,4;72855,79;EUR
ACC07831;Jane Hinton;Savings;Chicago;Debit;4504,81;64548,12;EUR
